paper_id,author_id,position
1453922,576215,2
1453922,1157735,3
1453925,507093,0
1453925,1568828,1
1453925,25389,2
1453932,222957,0
1453932,387164,4
1453946,729966,1
1453946,271991,2
1453969,687581,1
1453983,896729,0
1454005,1153768,0
1454020,309593,1
1454020,204968,2
1454020,124268,5
1454035,1605963,0
1454035,682283,1
1454035,207305,5
1454035,666649,7
1454132,1686853,1
1454137,1632670,1
1454137,214220,2
1454137,544176,4
1454137,1403381,5
1454201,244430,0
1454201,910538,2
1454201,1250484,3
1454201,751312,4
1454201,904499,5
1454236,921054,0
1454238,45208,0
1454238,19441,2
1454238,1657242,4
1454238,217531,5
1454257,151718,0
1454257,1321019,1
1454257,450361,2
1454302,1565376,0
1454302,126962,1
1454302,1164890,3
1454306,1411767,0
1454306,125149,1
1454306,535029,3
1454308,996706,0
1454311,492505,1
1454312,368710,2
1454312,1472,4
1454328,1124927,0
1454331,13334,0
1454331,444349,1
1454332,435672,0
1454332,716338,1
1454333,112071,0
1454333,716338,1
1454334,1025398,0
1454334,393258,1
1454335,42861,0
1454335,22098,1
1454335,741142,2
1454338,31666,0
1454338,324910,3
1454340,753797,0
1454340,142125,1
1454340,78795,2
1454341,388294,1
1454342,63460,0
1454342,1622499,1
1454342,747445,2
1454344,716338,0
1454345,1025398,0
1454345,393258,1
1454908,27815,1
1454916,1517319,0
1454916,921757,1
1454918,1448944,1
1454920,9431,2
1454920,384500,4
1454921,248442,0
1454923,1402116,3
1454924,1418265,1
1454929,289750,0
1454929,1447106,2
1454930,450524,0
1454930,75079,2
1454930,243936,3
1454931,23517,0
1454931,18967,2
1454943,32748,1
1454943,916817,3
1454944,837957,0
1454944,1328033,1
1454944,576962,3
1454947,666256,0
1454947,724964,1
1454964,828796,0
1454964,795997,1
1454964,1021006,2
1454967,75643,0
1454967,1627490,2
1454967,26722,3
1454970,230012,1
1454970,1683868,2
1454971,156721,0
1454988,750568,0
1454988,1597386,1
1454988,814674,3
1454988,144529,5
1454996,38760,2
1454996,243936,3
1454996,125206,4
1454999,32554,0
1454999,24158,1
1455000,1223011,0
1455000,354948,1
1455007,57193,1
1455007,636886,2
1455013,323504,0
1455013,1472033,2
1455017,161122,0
1455017,39318,1
1455035,1149378,0
1455035,28487,2
1455036,140699,0
1455036,1448071,1
1455037,1086239,0
1455037,39576,2
1455037,567691,3
1455037,159595,4
1455047,163855,0
1455053,1095187,0
1455053,131743,1
1455057,42512,1
1455057,142058,2
1455057,811117,3
1455061,4225,1
1455072,33682,0
1455072,188993,1
1455072,7280,2
1455072,170570,3
1455072,525988,4
1455074,491158,2
1455074,477252,3
1455074,345203,4
1455074,168370,5
1455077,1244096,1
1455077,138150,3
1455079,683002,0
1455079,719167,1
1455090,810923,1
1455090,42306,2
1455093,90055,0
1455093,942997,1
1455093,1460069,2
1455098,138198,1
1455101,151033,0
1455101,361961,1
1455101,42143,2
1455112,738560,2
1455112,406306,3
1455230,117755,0
1455230,344603,1
1455230,1098133,3
1455252,178419,0
1455252,576049,2
1455256,1141967,0
1455256,1650231,3
1455269,506891,0
1455269,156288,1
1455271,107541,0
1455271,485244,2
1455300,54015,1
1455300,8399,3
1455300,1490100,5
1455300,126799,6
1455302,496583,3
1455302,567015,4
1455315,1357264,0
1455315,1700060,1
1455315,26168,2
1455316,18411,0
1455316,105868,1
1455320,1529209,2
1455321,31944,1
1455321,645432,2
1455323,35169,0
1455323,496042,1
1455326,736954,1
1455326,611608,2
1455326,26168,3
1455328,286112,2
1455329,1309312,2
1455329,2584,3
1455329,581729,4
1455332,674938,2
1455333,144722,0
1455333,1286615,1
1455333,56426,5
1455339,428029,1
1455339,1430251,2
1455343,4865,0
1455343,46374,2
1455343,105543,3
1455343,677357,4
1455343,8399,5
1455343,862034,6
1455344,125453,0
1455344,173925,2
1455344,933067,3
1455347,1357264,1
1455347,26168,4
1455348,330128,1
1455348,1297706,3
1455349,73137,1
1455351,2390,1
1455351,42423,2
1455365,1462401,0
1455365,1452735,2
1455365,1332534,3
1455365,1434871,4
1455368,36018,0
1455368,1410264,1
1455368,1683584,2
1455368,562327,3
1455372,154334,4
1455373,1324393,2
1455738,1249316,1
1455738,726257,3
1456260,929576,1
1456260,367057,3
1456296,448869,1
1456447,39814,0
1456447,288424,1
1456447,30359,2
1456619,178341,1
1456619,285305,2
1456639,7926,0
1456639,87600,2
1456639,54752,3
1456640,1362615,0
1456640,1696826,1
1456640,999844,2
1456800,744150,0
1456800,905920,2
1456800,800242,3
1456819,11113,0
1456819,143144,4
1456819,349469,5
1456834,683991,1
1456834,418652,2
1456834,891180,3
1456839,6313,1
1456839,442801,2
1456839,19938,3
1456954,248912,0
1456954,1503798,1
1456954,1204852,2
1456960,44911,1
1456963,19693,0
1456963,45715,1
1456963,68474,2
1456963,1008075,4
1456963,75354,5
1456963,755634,6
1456963,893347,7
1456965,1243435,0
1456965,125779,1
1456965,301888,4
1456968,706168,1
1456969,254955,0
1456977,649280,2
1456979,724360,2
1456979,121067,3
1456980,724360,0
1456980,121067,2
1457035,19219,1
1457035,370742,2
1457062,539853,0
1457062,303402,1
1457110,151792,0
1457110,1148715,1
1457110,1055856,2
1457317,1615927,3
1457323,1080881,0
1457323,1541631,2
1457323,1690814,3
1457325,1395511,1
1457325,1101929,4
1457325,822517,7
1457326,11320,2
1457328,26711,1
1457330,26568,3
1457332,491793,2
1457651,557658,0
1457651,46547,2
1457651,54333,3
1457653,729651,1
1457653,834146,2
1457665,1173418,0
1457667,906611,0
1457667,445581,1
1457667,451137,2
1457674,520091,2
1457674,357947,3
1457675,711236,1
1457675,656368,2
1457675,120425,3
1457677,1220170,1
1457677,191633,3
1457678,1220170,2
1457683,711236,1
1457683,656368,2
1457683,120425,3
1457686,38991,0
1457686,51205,1
1457692,33844,0
1457692,748295,1
1457699,239475,4
1457705,647221,0
1457705,425242,2
1457711,142725,0
1457711,257562,1
1457711,391527,2
1457713,13890,2
1457713,459557,5
1457718,744437,0
1457718,416333,1
1457719,275109,2
1457771,870390,1
1457772,744624,0
1457772,75184,1
1457772,637878,2
1457871,68981,0
1457871,7706,1
1457886,829354,0
1457886,286840,2
1457886,843810,3
1457886,315942,4
1458299,438496,0
1458299,1045602,1
1458323,414035,2
1458326,1345500,0
1458326,441938,1
1458326,1372372,2
1458328,1372372,0
1458328,441938,1
1458328,1345500,2
1458329,438496,0
1458329,1045602,1
1458349,1600381,0
1458349,2176,1
1464139,1680399,0
1464139,1196341,1
1464139,525058,2
1464142,1161345,5
1464142,1161345,9
1464143,1122353,0
1464143,1021321,1
1464143,1430275,6
1464143,1196341,13
1464144,1430275,1
1464145,395204,1
1464146,108539,0
1464146,733242,5
1464146,1628193,6
1464146,1681846,9
1464147,722763,2
1464148,1272185,0
1464148,290563,1
1464150,766198,0
1464151,766198,3
1464153,389803,0
1464153,261449,2
1464179,318795,3
1464179,555046,4
1464179,296283,10
1464181,483293,3
1464184,648589,3
1464184,1686828,5
1464190,296283,3
1464190,1181000,4
1464194,1389057,1
1464208,783423,0
1464208,1208672,5
1464210,810488,2
1464210,1181000,3
1464210,126521,6
1464211,126521,3
1464212,810488,6
1464306,1674369,0
1464306,543919,1
1464311,648491,0
1464311,433949,1
1464311,287472,2
1464311,1297476,3
1464401,37433,0
1464401,423031,3
1464470,279378,0
1464470,1486116,1
1464470,35369,2
1464605,34218,1
1464618,1327712,0
1464618,742894,2
1464621,29226,0
1464621,335766,1
1464621,137394,2
1464621,683057,4
1464621,1627,5
1464621,426386,6
1464621,534599,7
1464623,1608767,1
1464623,187568,2
1464623,1168064,3
1464623,1336428,4
1464623,344805,6
1464625,184058,0
1464625,346334,1
1464625,616524,3
1464626,1607873,0
1464626,227240,1
1464630,347490,0
1464630,209933,1
1464630,67409,6
1464632,126907,1
1464633,1017044,0
1464633,1415015,1
1464633,105794,2
1464635,665263,0
1464635,1082679,1
1464637,1605921,1
1464637,196930,2
1464637,616524,3
1464639,3256,0
1464639,16645,1
1464641,179848,2
1464641,98505,3
1464641,1627,4
1464641,2987,5
1464641,217828,6
1464641,1117017,7
1464642,19434,0
1464642,15962,1
1464642,131946,2
1464642,1003487,3
1464642,30260,4
1464642,286247,5
1464645,1674010,1
1464645,236370,2
1464645,615674,4
1464645,1140613,5
1464645,470811,6
1464646,698879,0
1464646,1668229,2
1464649,284217,0
1464649,523019,1
1464649,50554,3
1464649,720413,5
1464652,297116,0
1464652,17240,1
1464652,43317,3
1464652,60716,5
1464654,1438774,0
1464654,188993,1
1464655,903806,0
1464658,40865,1
1464661,1482455,1
1464662,765755,3
1464662,6219,4
1464663,121906,1
1464665,59381,0
1464665,300265,1
1464666,1182974,1
1464666,2438,2
1464666,47252,3
1464668,1130220,0
1464668,275031,2
1464668,728344,3
1464675,1215613,1
1464675,781604,3
1464679,63380,0
1464679,125819,1
1464679,298924,2
1464679,1116950,3
1464679,869244,5
1464680,1502895,0
1464680,773600,2
1464680,1663372,5
1464680,120268,6
1464680,49805,8
1464680,1148745,9
1464684,268739,1
1464686,347490,1
1464686,181372,2
1464686,209933,6
1464686,67409,7
1464689,209933,1
1464689,347490,4
1464689,67409,5
1464690,1119696,0
1464690,25809,3
1464690,1176410,4
1464690,733572,5
1464690,667923,6
1464690,128013,7
1464691,1488948,0
1464691,54533,1
1464691,224723,2
1464691,95071,3
1464691,34987,5
1464700,1453852,0
1464700,462363,1
1464703,905036,0
1464703,631706,1
1464703,1558092,2
1464703,83652,3
1464703,773600,4
1464704,428755,0
1464704,873306,4
1464704,1649029,6
1464708,1421000,0
1464708,247188,1
1464708,104295,2
1464708,1196635,3
1464708,1633524,4
1464708,589438,5
1464710,1185261,1
1464710,616524,2
1464713,363719,4
1464715,742331,0
1464715,215021,2
1464715,268790,3
1464715,964777,4
1464717,814092,1
1464717,1113901,4
1464727,125819,0
1464727,298924,2
1464728,356933,0
1464728,330840,1
1464728,592455,2
1464728,419760,3
1464728,126704,4
1464728,238101,5
1464731,28337,3
1464731,860165,4
1464731,1622438,5
1464733,167623,2
1464734,1398325,0
1464734,1469355,4
1464735,631706,0
1464735,905036,1
1464735,1558092,2
1464735,83652,3
1464735,773600,4
1464736,812769,0
1464736,38056,1
1464737,1485312,0
1464737,1028108,1
1464737,363719,2
1464737,874313,3
1464741,42654,3
1464744,800510,1
1464744,828834,2
1464746,1622150,1
1464747,1682395,1
1464747,744369,2
1464792,433418,0
1464792,451976,1
1464794,905036,0
1464794,272185,2
1464794,631706,3
1464794,656585,4
1464794,796527,5
1464794,773600,6
1464797,557924,0
1464797,464053,2
1464798,191092,0
1464798,806773,1
1464798,55532,2
1464798,914607,4
1464799,80409,0
1464861,69781,0
1464861,401099,1
1464861,1057950,4
1464862,389059,2
1464863,2208,1
1464863,33623,3
1464863,17817,4
1464868,14276,1
1464868,191732,2
1464868,1182884,3
1464896,3155,1
1464896,995309,4
1464899,840260,4
1464940,195111,0
1464940,323406,3
1464950,191732,5
1464962,104134,0
1464962,1685359,1
1464962,717476,2
1464962,235648,3
1464962,403344,4
1464967,39968,4
1464967,242830,5
1464971,1603849,1
1464971,336519,2
1464972,10965,1
1464980,52876,0
1464980,121172,1
1464980,387164,2
1464981,223467,0
1464981,310804,4
1464981,1157735,5
1464982,140733,0
1464982,163982,1
1464982,1514610,2
1464985,1183605,0
1464985,22028,3
1464990,520455,0
1464995,1284246,0
1464995,686851,1
1465002,112338,1
1465006,869776,0
1465006,463234,2
1465047,127354,3
1465387,49495,2
1465387,203231,4
1465387,56176,5
1465400,60084,1
1465400,1216217,2
1465400,257441,3
1465402,92642,0
1465402,17852,1
1465402,1216217,2
1465402,853876,3
1465402,5250,4
1465407,547439,0
1465407,369898,2
1465407,695959,3
1465407,853876,5
1465407,1514656,10
1465408,695959,0
1465408,547439,1
1465408,369898,2
1465411,166781,1
1465418,166781,1
1465423,1644045,1
1465423,124948,2
1465427,339340,2
1465427,200903,3
1465427,505953,4
1465430,155185,3
1465437,64310,1
1465437,7039,2
1465448,421839,2
1465449,1333677,0
1465449,453296,1
1465449,38077,2
1465450,1333677,0
1465450,453296,1
1465450,38077,3
1465452,94729,1
1465452,1307282,2
1465455,381735,0
1465455,1327855,2
1465458,80661,0
1465458,1563,1
1465459,260125,0
1465466,6641,2
1465467,961707,2
1465467,576483,3
1465480,266148,1
1465481,30114,0
1465481,30672,1
1465482,16552,1
1465482,593108,3
1465484,576548,1
1465484,366366,2
1465487,207513,0
1465489,839046,1
1465492,102987,1
1465493,1362880,0
1465495,1642759,0
1465495,1708536,1
1465495,355484,2
1465496,458620,4
1465964,1550095,0
1465964,355791,1
1465964,1404609,2
1465964,681724,3
1465964,795,4
1465964,265132,5
1465979,352846,1
1465983,151173,1
1465984,11030,1
1465984,699929,2
1465984,304652,3
1465984,242622,4
1465986,893659,0
1465987,1325014,0
1465987,19976,7
1465987,112975,8
1465988,912,2
1465989,80203,0
1465989,57388,2
1465996,793055,1
1465996,753239,3
1465996,1366247,4
1465999,1638613,0
1466005,2973,1
1466005,621228,2
1466006,939062,0
1466006,1333467,1
1466006,1689514,3
1466006,836028,4
1466010,391253,1
1466017,169668,1
1466018,202682,0
1466018,485833,3
1466020,70789,1
1466024,1152214,0
1466037,665021,0
1466038,687494,0
1466038,151173,4
1466040,634168,0
1466040,1386138,1
1466041,931510,0
1466041,524939,1
1466041,1447349,3
1466041,124504,7
1466041,197659,8
1466042,71908,0
1466042,76073,2
1466291,1583505,0
1466291,720858,1
1466291,1254932,3
1466324,231427,0
1466324,201537,1
1466324,1662974,3
1466324,25389,4
1466324,564321,5
1466430,172052,0
1466471,436345,0
1466471,271283,1
1466471,109770,2
1466504,64296,3
1466905,210587,1
1466959,1505812,1
1466990,288912,0
1466990,344001,2
1466992,16552,1
1466992,354237,3
1466992,220530,5
1466992,66356,7
1466992,40843,8
1466992,246876,9
1467018,866656,0
1467018,114478,1
1467018,21934,2
1467028,684482,0
1467044,299996,3
1467045,920580,1
1467045,85451,2
1467045,1329569,3
1467047,1005714,1
1467050,84253,0
1467050,474984,1
1467050,345252,2
1467050,2125,3
1467052,46080,0
1467052,663625,1
1467052,1607804,3
1467052,12171,7
1467052,897027,13
1467053,663141,0
1467053,1144995,1
1467053,853521,2
1467053,1425281,3
1467054,189546,2
1467054,100292,3
1467061,901515,0
1467061,676964,1
1467061,243112,2
1467063,710274,0
1467063,890516,2
1467063,890513,3
1467063,464997,4
1467069,1069134,0
1467069,230089,1
1467069,319775,2
1467070,253796,0
1467070,485559,1
1467070,952116,2
1467070,109475,3
1467077,941331,0
1467077,322804,2
1467077,437685,3
1467077,71749,7
1467078,966793,0
1467078,604604,1
1467078,1135830,2
1467079,15708,0
1467079,1239021,1
1467079,85707,2
1467079,792009,3
1467085,749913,0
1467091,131058,0
1467091,109434,1
1467093,224323,0
1467093,774294,1
1467093,286083,3
1467493,179525,1
1467493,254397,3
1467494,56953,0
1467494,1602849,1
1467495,8136,4
1467495,1157257,5
1467496,96241,3
1467499,214786,2
1467499,318711,3
1467501,739432,2
1467502,655540,0
1467502,739432,1
1467504,212796,1
1467506,347806,0
1467508,773743,4
1467515,676463,0
1467515,20039,1
1467515,1073887,2
1467515,140242,4
1467515,305969,5
1467522,126613,0
1467522,119010,1
1467528,8136,1
1467528,1157257,2
1467534,1071883,0
1467534,763478,1
1467537,1560055,0
1467538,725588,0
1467538,1500159,1
1467538,482589,5
1467540,5754,0
1467540,162773,1
1467541,92630,1
1467542,3432,0
1467542,1112361,1
1467543,732614,7
1467555,5698,4
1467562,1044568,1
1467562,1333398,3
1467564,3827,1
1467570,411895,2
1467578,1536302,3
1467579,1137957,4
1467579,732614,6
1467582,1920,0
1467583,9069,1
1467585,1560055,0
1467585,686884,1
1467588,1560055,0
1467588,686884,1
1467596,28604,0
1467596,1113269,1
1467597,439761,0
1467597,1313234,1
1467598,1313234,0
1467598,439761,1
1468142,137371,3
1468163,1535656,0
1468163,1656390,3
1468175,747198,0
1468175,1419276,3
1468175,796373,4
1468176,694980,0
1468176,820244,2
1468180,953880,1
1468180,375570,2
1468191,1585513,0
1468191,1517342,1
1468191,481822,2
1468191,709815,3
1468192,224812,0
1468192,486855,1
1468192,235657,2
1468199,631609,1
1468204,516750,1
1468204,419278,2
1468204,204785,4
1468207,1061992,0
1468207,140975,7
1468208,1061992,1
1468209,1297478,0
1468209,813667,1
1468210,24057,0
1468210,1338848,1
1468210,1473653,2
1468210,139421,3
1468213,1691981,1
1468213,608112,11
1468229,576941,0
1468229,102450,1
1468229,336608,2
1468229,198066,3
1468234,871651,1
1468234,549672,2
1468249,158920,1
1468249,95508,2
1468252,17079,1
1468252,57590,2
1468252,541277,3
1468252,339715,5
1468266,226166,0
1468266,687571,3
1468268,346005,0
1468268,160793,2
1468277,1304862,3
1468277,421057,4
1468301,478892,0
1468301,744732,1
1468312,848502,1
1468312,585043,2
1468314,1128743,0
1468318,206443,0
1468318,1188349,1
1468323,905109,0
1468323,347307,2
1468335,145019,0
1468335,319795,1
1468335,1312978,2
1468338,196930,0
1468338,499244,1
1468338,70260,2
1468341,722030,1
1468341,206524,2
1468346,14871,1
1468346,415451,2
1468347,27984,0
1468347,6139,1
1468347,344247,3
1468349,612004,0
1468349,196930,4
1468353,1184808,1
1468354,43107,0
1468354,94020,1
1468354,15251,2
1468363,822146,0
1468363,1382623,3
1468367,1361437,1
1468367,649254,3
1468367,73564,4
1468368,1429390,2
1468368,1606602,3
1468369,125468,0
1468372,231262,0
1468372,1125281,1
1468372,226945,2
1468373,587339,2
1468391,1233873,2
1468392,120978,2
1468392,1630990,3
1468392,1233873,4
1468393,18382,0
1468393,1608767,2
1468393,66898,3
1468393,621023,4
1468394,202714,2
1468394,9633,3
1468395,15015,0
1468395,255458,2
1468395,308273,3
1468396,1482565,2
1468396,28685,4
1468396,857774,5
1468400,518071,0
1468400,1627,3
1468400,1608767,4
1468400,70864,5
1468402,1111115,1
1468402,912863,2
1468402,450924,3
1468404,221518,3
1468404,573362,6
1468404,792349,7
1468405,1390349,0
1468405,739333,1
1468405,655878,2
1468405,1101063,3
1468405,1648249,4
1468405,95508,6
1468410,135362,3
1468410,313480,4
1468411,763660,1
1468411,818511,2
1468411,339175,3
1468415,1052942,0
1468415,750426,4
1468415,1674010,5
1468417,621023,4
1468417,1630990,5
1468421,44213,0
1468421,1166364,4
1468421,1205153,6
1468424,346005,0
1468424,98997,1
1468424,160793,4
1468424,575284,7
1468424,5877,8
1468424,364016,9
1468424,14355,10
1468424,18382,11
1468427,120978,0
1468427,672891,2
1468427,30260,5
1468428,1272504,0
1468428,802528,2
1468428,1412378,3
1468429,38271,0
1468429,334231,2
1468434,57590,0
1468434,4010,1
1468434,53727,2
1468434,5877,5
1468434,18382,7
1468437,477379,1
1468437,29465,4
1468439,835174,2
1468439,210892,5
1468442,417250,2
1468442,415192,4
1468442,633801,5
1468442,120880,7
1468445,464260,1
1468445,681145,2
1468445,1164718,3
1468445,70750,5
1468454,1667167,3
1468459,722605,0
1468459,1648109,1
1468459,73564,2
1468461,587011,2
1468461,51054,4
1468465,671193,1
1468466,1150762,0
1468466,418292,1
1468466,1142948,2
1468466,1440707,3
1468469,3913,5
1468470,585043,3
1468472,880335,0
1468472,406340,1
1468473,206443,0
1468473,6285,1
1468473,1188349,2
1468473,368202,3
1468490,1290069,0
1468490,546740,2
1468495,218940,3
1468496,312964,0
1468496,639390,2
1468496,224812,3
1468497,612004,0
1468497,196930,1
1468498,1147132,0
1468498,488773,2
1468498,1330825,3
1468499,145019,0
1468499,1312978,1
1468499,319795,2
1468507,1473495,0
1468507,1153772,1
1468507,174212,2
1468509,101365,0
1468509,36757,2
1468513,23662,3
1468524,909204,1
1468525,36757,2
1468525,568199,3
1468531,525220,2
1468537,941030,0
1468537,70479,2
1468539,28576,0
1468539,1608767,3
1468539,3143,4
1468539,1629235,5
1468540,108592,1
1468543,902494,0
1468543,29104,3
1468543,1818,4
1468551,470242,0
1468551,329749,1
1468553,855643,0
1468553,1328277,1
1468553,5165,8
1468566,204785,3
1468575,215645,0
1468575,367899,1
1468575,1001469,2
1468575,1201568,6
1468645,1505533,4
1468646,412291,2
1468646,461835,3
1468646,931728,5
1468648,737675,5
1468655,106859,0
1468655,1240301,1
1468661,131652,1
1468666,761694,3
1468667,1017677,2
1468667,1071998,3
1468667,770173,4
1468669,1288503,3
1468669,1591016,4
1468669,1495428,6
1468670,441778,3
1468674,16517,2
1468675,8136,0
1468675,60268,1
1468675,20546,2
1468675,694920,4
1468675,1576790,5
1468690,252617,0
1468692,1564952,1
1468692,37994,3
1468697,1468935,1
1468697,598051,2
1468698,1484887,1
1468698,10932,2
1468698,1534590,3
1468698,37994,4
1468701,110614,0
1468701,89590,1
1468701,694829,2
1468701,459908,6
1468705,461835,0
1468705,749328,2
1468705,1495428,4
1468705,931728,6
1468707,352096,1
1468708,1168773,2
1468708,797296,3
1468719,142486,2
1468719,1018930,4
1468720,633474,2
1468726,802601,0
1468726,1291016,4
1468728,1495882,6
1468728,1226740,8
1468728,694829,9
1468728,459908,11
1468729,812127,0
1468729,22273,2
1468730,1438482,2
1468730,782258,4
1468732,1702198,1
1468732,792346,3
1468738,47243,3
1468745,761694,4
1468745,1579132,5
1468749,342994,0
1468749,357440,1
1468749,529326,2
1468749,1398325,3
1468749,679234,8
1468750,1271619,4
1468751,45904,0
1468753,150553,7
1468755,223449,1
1468756,799093,0
1468756,1559028,2
1468756,1352017,3
1468759,993894,8
1468760,100570,0
1468760,718458,1
1468761,131151,2
1468765,157768,3
1468773,263200,0
1468774,283255,1
1468775,733024,1
1468775,718458,2
1468775,439615,3
1468780,13381,0
1468780,374954,1
1468781,1240301,0
1468792,603284,1
1468808,668752,3
1468811,1069179,1
1468813,17967,2
1468813,514400,4
1468817,195155,0
1468817,393258,2
1468817,182892,3
1468821,797426,0
1468821,1397523,2
1468821,1579132,3
1468823,1933,0
1468823,158710,1
1468823,219109,2
1468823,1518422,3
1468823,11692,4
1468838,131166,2
1468838,1694804,4
1468844,307533,4
1468848,644182,0
1468848,1607442,1
1468848,533278,2
1468848,878158,3
1468848,1538064,4
1468848,720795,5
1468849,1424264,2
1468858,12603,2
1468858,38102,5
1468858,528424,7
1468862,289610,2
1468866,1468935,0
1468869,61904,0
1468869,437021,2
1468869,523242,4
1468869,842158,5
1468871,252617,1
1468871,204740,5
1468875,633474,3
1468878,393258,1
1468881,799983,1
1468881,1388341,4
1468882,131652,1
1468882,15774,2
1468883,1045875,2
1468883,415916,3
1468885,1574154,0
1468889,60117,0
1468889,142172,2
1468889,1017677,3
1468889,1071998,4
1468894,352096,1
1468906,644182,0
1468906,1607442,1
1468906,533278,2
1468906,878158,3
1468906,1538064,4
1468906,720795,5
1468907,416891,3
1468908,694920,4
1468910,54812,0
1468910,1036927,1
1468910,427078,3
1468910,797074,7
1468911,205352,5
1468912,218785,5
1468919,976868,4
1468920,4660,4
1468922,802601,1
1468922,604361,3
1468922,1291016,4
1468925,486188,3
1468927,832833,2
1468927,1440148,4
1468927,1072425,5
1468928,992328,0
1468928,245900,4
1468939,1413104,0
1468939,1317403,1
1468939,1316933,4
1468939,1440148,6
1468939,1072425,7
1468939,832833,9
1468940,547829,1
1468940,832833,6
1468947,1628,2
1468948,775023,3
1468949,806440,1
1468949,355695,3
1468949,976868,5
1468950,533278,1
1468950,1218731,3
1468955,352096,2
1468956,925840,0
1468956,668752,4
1468956,1151250,5
1468958,207855,4
1468968,933705,2
1468972,24441,0
1468975,826106,2
1468977,312015,0
1468977,4660,2
1468977,1087206,4
1468977,212689,6
1468977,278029,7
1468984,125187,2
1468984,686277,3
1468985,71129,5
1468989,737675,4
1468990,753903,0
1468990,208452,2
1468991,3256,0
1468991,1069179,1
1468992,743782,3
1468998,101962,1
1468998,1171681,2
1468999,101962,1
1468999,1388341,4
1469004,1381333,1
1469004,173655,2
1469004,1683061,3
1469006,746333,0
1469006,1680274,5
1469012,666256,0
1469012,724964,1
1469012,120258,2
1469012,7383,3
1469119,406878,0
1469119,833299,2
1469121,1365933,0
1469121,330400,1
1469122,352355,1
1469122,891790,2
1469132,1128871,0
1469132,1507513,1
1469134,1489477,1
1469135,241346,2
1469135,324543,3
1469137,829354,1
1469137,286840,2
1469137,843810,3
1469137,315942,4
1469139,1662666,0
1469139,64544,1
1469139,1544678,2
1469143,507766,0
1469143,85040,1
1469146,33511,1
1469147,1209071,1
1469147,6251,2
1469153,342740,5
1469159,666256,0
1469159,724964,1
1469159,120258,2
1469159,7383,3
1469162,277481,4
1469162,328887,5
1469167,19445,0
1469167,1642698,1
1469167,74456,2
1469167,261220,3
1469170,814620,0
1469170,106477,1
1469170,4225,3
1469172,158713,2
1469177,723618,0
1469177,701787,2
1469177,491347,3
1469177,1103276,5
1469178,174029,3
1469178,12086,4
1469179,396162,1
1469196,103029,0
1469196,135777,3
1469218,1156774,0
1469218,36206,1
1469218,34928,2
1469219,1040947,2
1469224,359740,1
1469226,93366,0
1469226,1649364,1
1469231,187694,1
1469231,760399,2
1469232,187694,1
1469232,760399,2
1469233,41446,2
1469236,115639,2
1469241,766400,0
1469241,14094,1
1469241,425465,3
1469242,539228,2
1469243,226619,3
1469247,1679292,3
1469251,40680,0
1469251,1028598,1
1469251,121042,2
1469252,505016,0
1469252,158710,1
1469252,219109,2
1469252,1518422,3
1469252,851837,4
1469252,193112,5
1469252,927859,6
1469253,685784,1
1469253,685784,3
1469254,1262765,0
1469254,189033,1
1469254,1664944,2
1469255,1641191,1
1469255,1504574,2
1469255,854193,3
1469258,1669024,1
1469262,930429,0
1469262,201138,1
1469263,463940,0
1469263,182965,1
1469263,1588166,2
1469272,102102,0
1469272,535274,1
1469277,294273,3
1469282,1194534,2
1469285,1646130,4
1469288,314344,4
1469289,9288,2
1469296,194575,0
1469296,1326433,1
1469297,201859,0
1469297,1596447,2
1469306,1511417,1
1469312,1426561,1
1469314,378670,0
1469314,1258066,1
1469320,779091,1
1469325,3256,0
1469325,221207,1
1469325,638166,3
1469331,420967,0
1469331,94696,1
1469331,155916,4
1469332,359740,0
1469334,1529314,4
1469490,79987,1
1469497,1263412,1
1469497,11180,2
1469499,11006,0
1469499,79987,1
1469500,292956,0
1469500,1608338,1
1469502,1154086,3
1469503,654933,0
1469509,95039,0
1469509,179681,1
1469509,965519,4
1469510,95039,0
1469510,179681,1
1469510,753631,2
1469510,1115058,4
1469511,307980,1
1469511,114934,2
1469511,332571,3
1469516,1608338,2
1469521,690959,0
1469521,576976,3
1469522,54412,1
1469524,272965,0
1469524,855379,2
1469526,884909,1
1469526,1081498,3
1469527,664755,0
1469527,72372,2
1469527,141254,3
1469529,1536325,0
1469529,1303008,1
1469530,95039,0
1469530,179681,2
1469538,502820,2
1469557,1097273,0
1469557,1195746,1
1469557,654775,5
1469557,683314,8
1469558,668617,1
1469558,686376,2
1469558,198270,4
1469560,282964,2
1469560,1482478,3
1469562,1300350,1
1469562,13890,2
1469562,1326510,3
1469562,683314,7
1469566,202435,1
1469566,708430,3
1469568,247079,1
1469568,10797,3
1469572,174661,1
1469572,54013,2
1469572,416455,3
1469576,668617,1
1469576,686376,2
1469576,198270,4
1469586,1579316,3
1469592,1544485,2
1469605,123493,0
1469605,1588076,2
1469607,581803,1
1469609,372182,2
1469609,13091,3
1469609,54412,4
1469610,10797,2
1469610,327609,3
1469613,10797,2
1469613,258635,4
1469613,695991,5
1469614,364059,3
1469614,10797,4
1469614,258635,5
1469614,741978,6
1469614,695991,7
1469617,719113,0
1469617,251449,1
1469621,72372,2
1469626,1541782,1
1469626,380170,2
1469627,138317,0
1469627,282964,1
1469627,1482478,2
1469633,128784,1
1469633,452222,2
1469633,684041,5
1469633,683314,10
1469633,10797,11
1469635,1709229,0
1469635,371440,2
1469648,1139087,3
1469648,445080,4
